 "pendant ce temps l hôte qui ne doutait pas que ce ne fût la présence du jeune garçon qui chassât l inconnu de son hôtellerie était remonté chez sa femme et avait trouvé d artagnan maître enfin de ses esprits alors tout en lui faisant comprendre que la police pourrait bien lui faire un mauvais parti pour avoir été chercher querelle à un grand seigneur car à l avis de l hôte l inconnu ne pouvait être qu un grand seigneur il le détermina malgré sa faiblesse à se lever et à continuer son chemin d artagnan à moitié abasourdi sans pourpoint et la tête tout emmaillotée de linges se leva donc et poussé par l hôte commença de descendre mais en arrivant à la cuisine la première chose qu il aperçut fut son provocateur qui causait tranquillement au marchepied d un lourd carrosse attelé de deux gros chevaux normands " ,"French"
 " dichosa edad y siglo dichoso aquel adonde saldrán a luz las famosas hazañas mías dignas de entallarse en bronces esculpirse en mármoles y pintarse en tablas para memoria en lo futuro ǧoh tú sabio encantador quienquiera que seas a quien ha de tocar el ser coronista desta peregrina historia ruégote que no te olvides de mi buen rocinante compañero eterno mío en todos mis caminos y carreras " ,"Spanish"
 "nous l avouons ces trois noms étrangers nous frappèrent et il nous vint aussitôt à l esprit qu ils n étaient que des pseudonymes à l aide desquels d artagnan avait déguisé des noms peut être illustres si toutefois les porteurs de ces noms d emprunt ne les avaient pas choisis eux mêmes le jour où par caprice par mécontentement ou par défaut de fortune ils avaient endossé la simple casaque de mousquetaire " ,"French"
 "cela posé passons à notre histoire " ,"French"
 "il achevait à peine que d artagnan lui allongea un si furieux coup de pointe que s il n eût fait vivement un bond en arrière il est probable qu il eût plaisanté pour la dernière fois l inconnu vit alors que la chose passait la raillerie tira son épée salua son adversaire et se mit gravement en garde mais au même moment ses deux auditeurs accompagnés de l hôte tombèrent sur d artagnan à grands coups de bâtons de pelles et de pincettes cela fit une diversion si rapide et si complète à l attaque que l adversaire de d artagnan pendant que celui ci se retournait pour faire face à cette grêle de coups rengainait avec la même précision et d acteur qu il avait manqué d être redevenait spectateur du combat rôle dont il s acquitta avec son impassibilité ordinaire tout en marmottant néanmoins " ,"French"
 " porque žcómo queréis vos que no me tenga confuso el qué dirá el antiguo legislador que llaman vulgo cuando vea que al cabo de tantos años como ha que duermo en el silencio del olvido salgo ahora con todos mis años a cuestas con una leyenda seca como un esparto ajena de invención menguada de estilo pobre de concetos y falta de toda erudición y doctrina sin acotaciones en las márgenes y sin anotaciones en el fin del libro como veo que están otros libros aunque sean fabulosos y profanos tan llenos de sentencias de aristóteles de platón y de toda la caterva de filósofos que admiran a los leyentes y tienen a sus autores por hombres leídos eruditos y elocuentes ǧpues qué cuando citan la divina escritura no dirán sino que son unos santos tomases y otros doctores de la iglesia guardando en esto un decoro tan ingenioso que en un renglón han pintado un enamorado destraído y en otro hacen un sermoncico cristiano que es un contento y un regalo oílle o leelle de todo esto ha de carecer mi libro porque ni tengo qué acotar en el margen ni qué anotar en el fin ni menos sé qué autores sigo en él para ponerlos al principio como hacen todos por las letras del a b c comenzando en aristóteles y acabando en xenofonte y en zoílo o zeuxis aunque fue maldiciente el uno y pintor el otro también ha de carecer mi libro de sonetos al principio a lo menos de sonetos cuyos autores sean duques marqueses condes obispos damas o poetas celebérrimos aunque si yo los pidiese a dos o tres oficiales amigos yo sé que me los darían y tales que no les igualasen los de aquellos que tienen más nombre en nuestra españa en fin señor y amigo mío proseguí yo determino que el señor don quijote se quede sepultado en sus archivos en la mancha hasta que el cielo depare quien le adorne de tantas cosas como le faltan porque yo me hallo incapaz de remediarlas por mi insuficiencia y pocas letras y porque naturalmente soy poltrón y perezoso de andarme buscando autores que digan lo que yo me sé decir sin ellos de aquí nace la suspensión y elevamiento amigo en que me hallastes bastante causa para ponerme en ella la que de mí habéis oído " ,"Spanish"
 "and so she went on taking first one side and then the other and making quite a conversation of it altogether but after a few minutes she heard a voice outside and stopped to listen " ,"English"
 " eh bien comment va cet enragé reprit il en se retournant au bruit de la porte qui s ouvrit et en s adressant à l hôte qui venait s informer de sa santé " ,"French"
 "le premier lundi du mois d avril le bourg de meung où naquit l auteur du roman de la rose semblait être dans une révolution aussi entière que si les huguenots en fussent venus faire une seconde rochelle plusieurs bourgeois voyant s enfuir les femmes du côté de la grande rue entendant les enfants crier sur le seuil des portes se hâtaient d endosser la cuirasse et appuyant leur contenance quelque peu incertaine d un mousquet ou d une pertuisane se dirigeaient vers l hôtellerie du franc meunier devant laquelle s empressait en grossissant de minute en minute un groupe compact bruyant et plein de curiosité " ,"French"
 "an enormous puppy was looking down at her with large round eyes and feebly stretching out one paw trying to touch her poor little thing said alice in a coaxing tone and she tried hard to whistle to it but she was terribly frightened all the time at the thought that it might be hungry in which case it would be very likely to eat her up in spite of all her coaxing " ,"English"
 "there was a long silence after this and alice could only hear whispers now and then such as sure i don t like it yer honour at all at all do as i tell you you coward and at last she spread out her hand again and made another snatch in the air this time there were two little shrieks and more sounds of broken glass what a number of cucumber frames there must be thought alice i wonder what they ll do next as for pulling me out of the window i only wish they could i m sure i don t want to stay in here any longer " ,"English"
 " eh monsieur s écria t il monsieur qui vous cachez derrière ce volet oui vous dites moi donc un peu de quoi vous riez et nous rirons ensemble »" ,"French"
 "very soon the rabbit noticed alice as she went hunting about and called out to her in an angry tone why mary ann what are you doing out here run home this moment and fetch me a pair of gloves and a fan quick now and alice was so much frightened that she ran off at once in the direction it pointed to without trying to explain the mistake it had made " ,"English"
 " i had not cried the mouse sharply and very angrily " ,"English"
 "casi todo aquel día caminó sin acontecerle cosa que de contar fuese de lo cual se desesperaba porque quisiera topar luego luego con quien hacer experiencia del valor de su fuerte brazo autores hay que dicen que la primera aventura que le avino fue la del puerto lápice otros dicen que la de los molinos de viento pero lo que yo he podido averiguar en este caso y lo que he hallado escrito en los anales de la mancha es que él anduvo todo aquel día y al anochecer su rocín y él se hallaron cansados y muertos de hambre y que mirando a todas partes por ver si descubriría algún castillo o alguna majada de pastores donde recogerse y adonde pudiese remediar su mucha hambre y necesidad vio no lejos del camino por donde iba una venta que fue como si viera una estrella que no a los portales sino a los alcázares de su redención le encaminaba diose priesa a caminar y llegó a ella a tiempo que anochecía " ,"Spanish"
 " lâche lâche lâche " ,"French"
 "la seÑora oriana a dulcinea del toboso" ,"Spanish"
 " what do you mean by that said the caterpillar sternly explain yourself " ,"English"
 " i don t see said the caterpillar " ,"English"
 " found what said the duck " ,"English"
 "pusiéronle la mesa a la puerta de la venta por el fresco y trújole el huésped una porción del mal remojado y peor cocido bacallao y un pan tan negro y mugriento como sus armas pero era materia de grande risa verle comer porque como tenía puesta la celada y alzada la visera no podía poner nada en la boca con sus manos si otro no se lo daba y ponía y ansí una de aquellas señoras servía deste menester mas al darle de beber no fue posible ni lo fuera si el ventero no horadara una caña y puesto el un cabo en la boca por el otro le iba echando el vino y todo esto lo recebía en paciencia a trueco de no romper las cintas de la celada " ,"Spanish"
 "first it marked out a race course in a sort of circle ( the exact shape doesn t matter it said ) and then all the party were placed along the course here and there there was no one two three and away but they began running when they liked and left off when they liked so that it was not easy to know when the race was over however when they had been running half an hour or so and were quite dry again the dodo suddenly called out the race is over and they all crowded round it panting and asking but who has won " ,"English"
 "en un lugar de la mancha de cuyo nombre no quiero acordarme no ha mucho tiempo que vivía un hidalgo de los de lanza en astillero adarga antigua rocín flaco y galgo corredor una olla de algo más vaca que carnero salpicón las más noches duelos y quebrantos los sábados lantejas los viernes algún palomino de añadidura los domingos consumían las tres partes de su hacienda el resto della concluían sayo de velarte calzas de velludo para las fiestas con sus pantuflos de lo mesmo y los días de entresemana se honraba con su vellorí de lo más fino tenía en su casa una ama que pasaba de los cuarenta y una sobrina que no llegaba a los veinte y un mozo de campo y plaza que así ensillaba el rocín como tomaba la podadera frisaba la edad de nuestro hidalgo con los cincuenta años era de complexión recia seco de carnes enjuto de rostro gran madrugador y amigo de la caza quieren decir que tenía el sobrenombre de quijada o quesada que en esto hay alguna diferencia en los autores que deste caso escriben aunque por conjeturas verosímiles se deja entender que se llamaba quejana pero esto importa poco a nuestro cuento basta que en la narración dél no se salga un punto de la verdad " ,"Spanish"
 " i beg your pardon said the mouse frowning but very politely did you speak " ,"English"
 "down down down there was nothing else to do so alice soon began talking again dinah ll miss me very much to night i should think (dinah was the cat ) i hope they ll remember her saucer of milk at tea time dinah my dear i wish you were down here with me there are no mice in the air i m afraid but you might catch a bat and that s very like a mouse you know but do cats eat bats i wonder and here alice began to get rather sleepy and went on saying to herself in a dreamy sort of way do cats eat bats do cats eat bats and sometimes do bats eat cats for you see as she couldn t answer either question it didn t much matter which way she put it she felt that she was dozing off and had just begun to dream that she was walking hand in hand with dinah and saying to her very earnestly now dinah tell me the truth did you ever eat a bat when suddenly thump thump down she came upon a heap of sticks and dry leaves and the fall was over " ,"English"
 " i m afraid i can t put it more clearly alice replied very politely for i can t understand it myself to begin with and being so many different sizes in a day is very confusing " ,"English"
 "it sounded an excellent plan no doubt and very neatly and simply arranged the only difficulty was that she had not the smallest idea how to set about it and while she was peering about anxiously among the trees a little sharp bark just over her head made her look up in a great hurry " ,"English"
 "or comme au moment où d artagnan fixait son regard sur le gentilhomme au pourpoint violet le gentilhomme faisait à l endroit du bidet béarnais une de ses plus savantes et de ses plus profondes démonstrations ses deux auditeurs éclatèrent de rire et lui même laissa visiblement contre son habitude errer si l on peut parler ainsi un pâle sourire sur son visage cette fois il n y avait plus de doute d artagnan était réellement insulté aussi plein de cette conviction enfonça t il son béret sur ses yeux et tâchant de copier quelques uns des airs de cour qu il avait surpris en gascogne chez des seigneurs en voyage il s avança une main sur la garde de son épée et l autre appuyée sur la hanche malheureusement au fur et à mesure qu il avançait la colère l aveuglant de plus en plus au lieu du discours digne et hautain qu il avait préparé pour formuler sa provocation il ne trouva plus au bout de sa langue qu une personnalité grossière qu il accompagna d un geste furieux " ,"French"
 "y con estos latinicos y otros tales os tendrán siquiera por gramático que el serlo no es de poca honra y provecho el día de hoy " ,"Spanish"
 " ma lettre de recommandation s écria d artagnan ma lettre de recommandation sangdieu ou je vous embroche tous comme des ortolans »" ,"French"
 " who are you said the caterpillar " ,"English"
 "the great question certainly was what alice looked all round her at the flowers and the blades of grass but she did not see anything that looked like the right thing to eat or drink under the circumstances there was a large mushroom growing near her about the same height as herself and when she had looked under it and on both sides of it and behind it it occurred to her that she might as well look and see what was on the top of it " ,"English"
 "suddenly she came upon a little three legged table all made of solid glass there was nothing on it except a tiny golden key and alice s first thought was that it might belong to one of the doors of the hall but alas either the locks were too large or the key was too small but at any rate it would not open any of them however on the second time round she came upon a low curtain she had not noticed before and behind it was a little door about fifteen inches high she tried the little golden key in the lock and to her great delight it fitted " ,"English"
 " c est égal dit l hôte j en perds deux mais il me reste celui là que je suis sûr de conserver au moins quelques jours c est toujours onze écus de gagnés »" ,"French"
 " i thought you did said the mouse i proceed edwin and morcar the earls of mercia and northumbria declared for him and even stigand the patriotic archbishop of canterbury found it advisable " ,"English"
 "mais au moment de payer ce romarin cette huile et ce vin seule dépense du maître qui avait gardé une diète absolue tandis qu au contraire le cheval jaune au dire de l hôtelier du moins avait mangé trois fois plus qu on n eût raisonnablement pu le supposer pour sa taille d artagnan ne trouva dans sa poche que sa petite bourse de velours râpé ainsi que les onze écus qu elle contenait mais quant à la lettre adressée à m de tréville elle avait disparu " ,"French"
 " m de tréville dit l inconnu en devenant attentif il frappait sur sa poche en prononçant le nom de m de tréville voyons mon cher hôte pendant que votre jeune homme était évanoui vous n avez pas été j en suis bien sûr sans regarder aussi cette poche là qu y avait il " ,"French"
 " you ought to be ashamed of yourself said alice a great girl like you (she might well say this) to go on crying in this way stop this moment i tell you but she went on all the same shedding gallons of tears until there was a large pool all round her about four inches deep and reaching half down the hall " ,"English"
 "le gentilhomme ramena lentement les yeux de la monture au cavalier comme s il lui eût fallu un certain temps pour comprendre que c était à lui que s adressaient de si étranges reproches puis lorsqu il ne put plus conserver aucun doute ses sourcils se froncèrent légèrement et après une assez longue pause avec un accent d ironie et d insolence impossible à décrire il répondit à d artagnan " ,"French"
 " je vous dis que j en suis sûr continua l hôte lorsque je lui ai annoncé que votre seigneurie était le protégé de m de tréville et que vous aviez même une lettre pour cet illustre gentilhomme il a paru fort inquiet m a demandé où était cette lettre et est descendu immédiatement à la cuisine où il savait qu était votre pourpoint " ,"French"
 "a dicha acertó a ser viernes aquel día y no había en toda la venta sino unas raciones de un pescado que en castilla llaman abadejo y en andalucía bacallao y en otras partes curadillo y en otras truchuela preguntáronle si por ventura comería su merced truchuela que no había otro pescado que dalle a comer " ,"Spanish"
 " we indeed cried the mouse who was trembling down to the end of his tail as if i would talk on such a subject our family always hated cats nasty low vulgar things don t let me hear the name again " ,"English"
 " i m sure i m not ada she said for her hair goes in such long ringlets and mine doesn t go in ringlets at all and i m sure i can t be mabel for i know all sorts of things and she oh she knows such a very little besides she s she and i m i and oh dear how puzzling it all is i ll try if i know all the things i used to know let me see four times five is twelve and four times six is thirteen and four times seven is oh dear i shall never get to twenty at that rate however the multiplication table doesn t signify let s try geography london is the capital of paris and paris is the capital of rome and rome no that s all wrong i m certain i must have been changed for mabel i ll try and say how doth the little and she crossed her hands on her lap as if she were saying lessons and began to repeat it but her voice sounded hoarse and strange and the words did not come the same as they used to do " ,"English"
 "yo juan gallo de andrada escribano de cámara del rey nuestro señor de los que residen en su consejo certifico y doy fe que habiendo visto por los señores dél un libro intitulado el ingenioso hidalgo de la mancha compuesto por miguel de cervantes saavedra tasaron cada pliego del dicho libro a tres maravedís y medio el cual tiene ochenta y tres pliegos que al dicho precio monta el dicho libro docientos y noventa maravedís y medio en que se ha de vender en papel y dieron licencia para que a este precio se pueda vender y mandaron que esta tasa se ponga al principio del dicho libro y no se pueda vender sin ella y para que dello conste di la presente en valladolid a veinte días del mes de deciembre de mil y seiscientos y cuatro años " ,"Spanish"
 "en ce temps là les paniques étaient fréquentes et peu de jours se passaient sans qu une ville ou l autre enregistrât sur ses archives quelque événement de ce genre il y avait les seigneurs qui guerroyaient entre eux il y avait le roi qui faisait la guerre au cardinal il y avait l espagnol qui faisait la guerre au roi puis outre ces guerres sourdes ou publiques secrètes ou patentes il y avait encore les voleurs les mendiants les huguenots les loups et les laquais qui faisaient la guerre à tout le monde les bourgeois s armaient toujours contre les voleurs contre les loups contre les laquais souvent contre les seigneurs et les huguenots quelquefois contre le roi mais jamais contre le cardinal et l espagnol il résulta donc de cette habitude prise que ce susdit premier lundi du mois d avril les bourgeois entendant du bruit et ne voyant ni le guidon jaune et rouge ni la livrée du duc de richelieu se précipitèrent du côté de l hôtel du franc meunier " ,"French"
 " rompí corté abollé y dije y hice más que en el orbe caballero andante fui diestro fui valiente fui arrogante mil agravios vengué cien mil deshice hazañas di a la fama que eternice fui comedido y regalado amante fue enano para mí todo gigante y al duelo en cualquier punto satisfice tuve a mis pies postrada la fortuna y trajo del copete mi cordura a la calva ocasión al estricote más aunque sobre el cuerno de la luna siempre se vio encumbrada mi ventura tus proezas envidio ǧoh gran quijote " ,"Spanish"
 " non elle vous a été prise " ,"French"
 " alors c est mon voleur répondit d artagnan je m en plaindrai à m de tréville et m de tréville s en plaindra au roi » puis il tira majestueusement deux écus de sa poche les donna à l hôte qui l accompagna le chapeau à la main jusqu à la porte remonta sur son cheval jaune qui le conduisit sans autre incident jusqu à la porte saint antoine à paris où son propriétaire le vendit trois écus ce qui était fort bien payé attendu que d artagnan l avait fort surmené pendant la dernière étape aussi le maquignon auquel d artagnan le céda moyennant les neuf livres susdites ne cacha t il point au jeune homme qu il n en donnait cette somme exorbitante qu à cause de l originalité de sa couleur " ,"French"
 " cualquiera yantaría yo respondió don quijote porque a lo que entiendo me haría mucho al caso " ,"Spanish"
 " mais c est donc le diable en personne que ce gaillard là s écria l inconnu " ,"French"
 " encore une gasconnade murmura le gentilhomme sur mon honneur ces gascons sont incorrigibles continuez donc la danse puisqu il le veut absolument quand il sera las il dira qu il en a assez »" ,"French"
 "d artagnan raconte qu à sa première visite à m de tréville le capitaine des mousquetaires du roi il rencontra dans son antichambre trois jeunes gens servant dans l illustre corps où il sollicitait l honneur d être reçu et ayant nom athos porthos et aramis " ,"French"
 "en resolución él se enfrascó tanto en su letura que se le pasaban las noches leyendo de claro en claro y los días de turbio en turbio y así del poco dormir y del mucho leer se le secó el celebro de manera que vino a perder el juicio llenósele la fantasía de todo aquello que leía en los libros así de encantamentos como de pendencias batallas desafíos heridas requiebros amores tormentas y disparates imposibles y asentósele de tal modo en la imaginación que era verdad toda aquella máquina de aquellas sonadas soñadas invenciones que leía que para él no había otra historia más cierta en el mundo decía él que el cid ruy díaz había sido muy buen caballero pero que no tenía que ver con el caballero de la ardiente espada que de sólo un revés había partido por medio dos fieros y descomunales gigantes mejor estaba con bernardo del carpio porque en roncesvalles había muerto a roldán el encantado valiéndose de la industria de hércules cuando ahogó a anteo el hijo de la tierra entre los brazos decía mucho bien del gigante morgante porque con ser de aquella generación gigantea que todos son soberbios y descomedidos él solo era afable y bien criado pero sobre todos estaba bien con reinaldos de montalbán y más cuando le veía salir de su castillo y robar cuantos topaba y cuando en allende robó aquel ídolo de mahoma que era todo de oro según dice su historia diera él por dar una mano de coces al traidor de galalón al ama que tenía y aun a su sobrina de añadidura " ,"Spanish"
 "alice thought the whole thing very absurd but they all looked so grave that she did not dare to laugh and as she could not think of anything to say she simply bowed and took the thimble looking as solemn as she could " ,"English"
 " sans doute il cause dans votre hôtellerie un scandale auquel d honnêtes gens ne sauraient résister montez chez vous faites mon compte et avertissez mon laquais " ,"French"
 "avec un pareil _vade mecum_ d artagnan se trouva au moral comme au physique une copie exacte du héros de cervantes auquel nous l avons si heureusement comparé lorsque nos devoirs d historien nous ont fait une nécessité de tracer son portrait don quichotte prenait les moulins à vent pour des géants et les moutons pour des armées d artagnan prit chaque sourire pour une insulte et chaque regard pour une provocation il en résulta qu il eut toujours le poing fermé depuis tarbes jusqu à meung et que l un dans l autre il porta la main au pommeau de son épée dix fois par jour toutefois le poing ne descendit sur aucune mâchoire et l épée ne sortit point de son fourreau ce n est pas que la vue du malencontreux bidet jaune n épanouît bien des sourires sur les visages des passants mais comme au dessus du bidet sonnait une épée de taille respectable et qu au dessus de cette épée brillait un oeil plutôt féroce que fier les passants réprimaient leur hilarité ou si l hilarité l emportait sur la prudence ils tâchaient au moins de ne rire que d un seul côté comme les masques antiques d artagnan demeura donc majestueux et intact dans sa susceptibilité jusqu à cette malheureuse ville de meung " ,"French"
 " vous dites donc reprit d artagnan que vous soupçonnez cet impertinent gentilhomme " ,"French"
 " why said the dodo the best way to explain it is to do it (and as you might like to try the thing yourself some winter day i will tell you how the dodo managed it )" ,"English"
 "de son côté et sous ce rapport le cardinal n était pas en reste avec le roi quand il avait vu la formidable élite dont louis xiii s entourait ce second ou plutôt ce premier roi de france avait voulu lui aussi avoir sa garde il eut donc ses mousquetaires comme louis xiii avait les siens et l on voyait ces deux puissances rivales trier pour leur service dans toutes les provinces de france et même dans tous les États étrangers les hommes célèbres pour les grands coups d épée aussi richelieu et louis xiii se disputaient souvent en faisant leur partie d échecs le soir au sujet du mérite de leurs serviteurs chacun vantait la tenue et le courage des siens et tout en se prononçant tout haut contre les duels et contre les rixes ils les excitaient tout bas à en venir aux mains et concevaient un véritable chagrin ou une joie immodérée de la défaite ou de la victoire des leurs ainsi du moins le disent les mémoires d un homme qui fut dans quelques unes de ces défaites et dans beaucoup de ces victoires " ,"French"
 "just then her head struck against the roof of the hall in fact she was now more than nine feet high and she at once took up the little golden key and hurried off to the garden door " ,"English"
 "arrivé là chacun put voir et reconnaître la cause de cette rumeur " ,"French"
 "the mouse did not notice this question but hurriedly went on found it advisable to go with edgar atheling to meet william and offer him the crown william s conduct at first was moderate but the insolence of his normans how are you getting on now my dear it continued turning to alice as it spoke " ,"English"
 "she drew her foot as far down the chimney as she could and waited till she heard a little animal (she couldn t guess of what sort it was) scratching and scrambling about in the chimney close above her then saying to herself this is bill she gave one sharp kick and waited to see what would happen next " ,"English"
 "yendo pues caminando nuestro flamante aventurero iba hablando consigo mesmo y diciendo " ,"Spanish"
 " il est en effet bien lâche» murmura l hôte en s approchant de d artagnan et essayant par cette flatterie de se raccommoder avec le pauvre garçon comme le héron de la fable avec son limaçon du soir " ,"French"
 "mais d artagnan n était pas de caractère à lâcher ainsi un homme qui avait eu l insolence de se moquer de lui il tira son épée entièrement du fourreau et se mit à sa poursuite en criant " ,"French"
 "puesto nombre y tan a su gusto a su caballo quiso ponérsele a sí mismo y en este pensamiento duró otros ocho días y al cabo se vino a llamar don quijote de donde como queda dicho tomaron ocasión los autores desta tan verdadera historia que sin duda se debía de llamar quijada y no quesada como otros quisieron decir pero acordándose que el valeroso amadís no sólo se había contentado con llamarse amadís a secas sino que añadió el nombre de su reino y patria por hepila famosa y se llamó amadís de gaula así quiso como buen caballero añadir al suyo el nombre de la suya y llamarse don quijote de la mancha con que a su parecer declaraba muy al vivo su linaje y patria y la honraba con tomar el sobrenombre della " ,"Spanish"
 " you are not attending said the mouse to alice severely what are you thinking of " ,"English"
 "de años " ,"Spanish"
 "»en lo de citar en las márgenes los libros y autores de donde sacáredes las sentencias y dichos que pusiéredes en vuestra historia no hay más sino hacer de manera que venga a pelo algunas sentencias o latines que vos sepáis de memoria o a lo menos que os cuesten poco trabajo el buscalle como será poner tratando de libertad y cautiverio " ,"Spanish"
 " oh you foolish alice she answered herself how can you learn lessons in here why there s hardly room for you and no room at all for any lesson books " ,"English"
 "ǧoh cómo se holgó nuestro buen caballero cuando hubo hecho este discurso y más cuando halló a quien dar nombre de su dama y fue a lo que se cree que en un lugar cerca del suyo había una moza labradora de muy buen parecer de quien él un tiempo anduvo enamorado aunque según se entiende ella jamás lo supo ni le dio cata dello llamábase aldonza lorenzo y a ésta le pareció ser bien darle título de señora de sus pensamientos y buscándole nombre que no desdijese mucho del suyo y que tirase y se encaminase al de princesa y gran señora vino a llamarla dulcinea del toboso porque era natural del toboso nombre a su parecer músico y peregrino y significativo como todos los demás que a él y a sus cosas había puesto " ,"Spanish"
 "il ne risquait pas davantage à dire vingt mille mais une certaine pudeur juvénile le retint " ,"French"
 " c est bien faites ce que je vous ai dit alors »" ,"French"
 " a knot said alice always ready to make herself useful and looking anxiously about her oh do let me help to undo it " ,"English"
 "quant au gentilhomme il était revenu prendre sa place à la fenêtre et regardait avec une certaine impatience toute cette foule qui semblait en demeurant là lui causer une vive contrariété " ,"French"
 "desocupado lector sin juramento me podrás creer que quisiera que este libro como hijo del entendimiento fuera el más hermoso el más gallardo y más discreto que pudiera imaginarse pero no he podido yo contravenir al orden de naturaleza que en ella cada cosa engendra su semejante y así žqué podrá engendrar el estéril y mal cultivado ingenio mío sino la historia de un hijo seco avellanado antojadizo y lleno de pensamientos varios y nunca imaginados de otro alguno bien como quien se engendró en una cárcel donde toda incomodidad tiene su asiento y donde todo triste ruido hace su habitación el sosiego el lugar apacible la amenidad de los campos la serenidad de los cielos el murmurar de las fuentes la quietud del espíritu son grande parte para que las musas más estériles se muestren fecundas y ofrezcan partos al mundo que le colmen de maravilla y de contento acontece tener un padre un hijo feo y sin gracia alguna y el amor que le tiene le pone una venda en los ojos para que no vea sus faltas antes las juzga por discreciones y lindezas y las cuenta a sus amigos por agudezas y donaires pero yo que aunque parezco padre soy padrastro de don quijote no quiero irme con la corriente del uso ni suplicarte casi con las lágrimas en los ojos como otros hacen lector carísimo que perdones o disimules las faltas que en este mi hijo vieres y ni eres su pariente ni su amigo y tienes tu alma en tu cuerpo y tu libre albedrío como el más pintado y estás en tu casa donde eres señor della como el rey de sus alcabalas y sabes lo que comúnmente se dice que debajo de mi manto al rey mato todo lo cual te esenta y hace libre de todo respecto y obligación y así puedes decir de la historia todo aquello que te pareciere sin temor que te calunien por el mal ni te premien por el bien que dijeres della " ,"Spanish"
 "luego volvía diciendo como si verdaderamente fuera enamorado " ,"Spanish"
 " no dirá mofante algu ǧqué don Álvaro de lu qué anibal el de carta qué rey francisco en espa se queja de la fortu pues al cielo no le plu que salieses tan ladi como el negro juan lati hablar latines rehú no me despuntes de agu ni me alegues con filó porque torciendo la bo dirá el que entiende la le no un palmo de las ore žpara qué conmigo flo no te metas en dibu ni en saber vidas aje que en lo que no va ni vie " ,"Spanish"
 "chapitre ii l antichambre de m de trÉville chapitre iii l audience chapitre iv l Épaule d athos le baudrier de porthos et le mouchoir d aramis chapitre v les mousquetaires du roi et les gardes de m le cardinal chapitre vi sa majestÉ le roi louis treiziÈme chapitre vii l intÉrieur des mousquetaires chapitre viii une intrigue de coeur chapitre ix d artagnan se dessine chapitre x une souriciÈre au xviie siÈcle chapitre xi l intrigue se noue chapitre xii georges villiers duc de buckingham chapitre xiii monsieur bonacieux chapitre xiv l homme de meung chapitre xv gens de robe et gens d ÉpÉe chapitre xvi oÙ m le garde des sceaux sÉguier chercha plus d une fois la cloche pour la sonner comme il le faisait autrefois chapitre xvii le mÉnage bonacieux chapitre xviii l amant et le mari chapitre xix plan de campagne chapitre xx voyage chapitre xxi la comtesse de winter chapitre xxii le ballet de la merlaison chapitre xxiii le rendez vous chapitre xxiv le pavillon chapitre xxv porthos chapitre xxvi la thÈse d aramis chapitre xxvii la femme d athos chapitre xxviii retour chapitre xxix la chasse À l Équipement chapitre xxx milady chapitre xxxi anglais et franÇais chapitre xxxii un dÎner de procureur chapitre xxxiii soubrette et maÎtresse chapitre xxxiv oÙ il est traitÉ de l Équipement d aramis et de porthos chapitre xxxv la nuit tous les chats sont gris chapitre xxxvi rÊve de vengeance chapitre xxxvii le secret de milady chapitre xxxviii comment sans se dÉranger athos trouva son Équipement chapitre xxxix une vision chapitre xl le cardinal chapitre xli le siÈge de la rochelle chapitre xlii le vin d anjou chapitre xliii l auberge du colombier rouge chapitre xliv de l utilitÉ des tuyaux de poÊle chapitre xlv scÈne conjugale chapitre xlvi le bastion saint gervais chapitre xlvii le conseil des mousquetaires chapitre xlviii affaire de famille chapitre xlix fatalitÉ chapitre l causerie d un frÈre avec sa soeur chapitre li officier chapitre lii premiere journÉe de captivitÉ chapitre liii deuxiÈme journÉe de captivitÉ chapitre liv troisiÈme journÉe de captivitÉ chapitre lv quatriÈme journÉe de captivitÉ chapitre lvi cinquiÈme journÉe de captivitÉ chapitre lvii un moyen de tragÉdie classique chapitre lviii Évasion chapitre lix ce qui se passait À portsmouth le aoÛt chapitre lx en france chapitre lxi le couvent des carmÉlites de bÉthune chapitre lxii deux variÉtÉs de dÉmons chapitre lxiii une goutte d eau chapitre lxiv l homme au manteau rouge chapitre lxv le jugement chapitre lxvi l exÉcution chapitre lxvii conclusion Épilogue" ,"French"
 " ouais se dit l hôte aurait il peur du petit garçon »" ,"French"
 " you said the caterpillar contemptuously who are you " ,"English"
 " mine is a long and a sad tale said the mouse turning to alice and sighing " ,"English"
 " tú que imitaste la llorosa vida que tuve ausente y desdeñado sobre el gran ribazo de la peña pobre de alegre a penitencia reducida tú a quien los ojos dieron la bebida de abundante licor aunque salobre y alzándote la plata estaño y cobre te dio la tierra en tierra la comida vive seguro de que eternamente en tanto al menos que en la cuarta esfera sus caballos aguije el rubio apolo tendrás claro renombre de valiente tu patria será en todas la primera tu sabio autor al mundo único y solo " ,"Spanish"
 "tréville avait pris le côté faible de son maître et c est à cette adresse qu il devait la longue et constante faveur d un roi qui n a pas laissé la réputation d avoir été très fidèle à ses amitiés il faisait parader ses mousquetaires devant le cardinal armand duplessis avec un air narquois qui hérissait de colère la moustache grise de son Éminence tréville entendait admirablement bien la guerre de cette époque où quand on ne vivait pas aux dépens de l ennemi on vivait aux dépens de ses compatriotes ses soldats formaient une légion de diables à quatre indisciplinée pour tout autre que pour lui " ,"French"
 "last came a little feeble squeaking voice ( that s bill thought alice ) well i hardly know no more thank ye i m better now but i m a deal too flustered to tell you all i know is something comes at me like a jack in the box and up i goes like a sky rocket " ,"English"
 " dans la chambre de ma femme où on le panse au premier étage " ,"French"
